Date,Open,High,Low,Close,Adj Close,Volume,PriceChange,VolumeChange,frac
2/6/04,1128.589966,1142.790039,1128.390015,1142.76001,1142.76001,1477600000,1.255552896,-5.681092812,1.25821365
2/9/04,1142.76001,1144.459961,1139.209961,1139.810059,1139.810059,1303500000,-0.258142652,-11.78262047,0.148758356
2/10/04,1139.810059,1147.02002,1138.699951,1145.540039,1145.540039,1403900000,0.502713584,7.702339854,0.632558113
2/11/04,1145.540039,1158.890015,1142.329956,1157.76001,1157.76001,1699300000,1.066743246,21.04138471,1.165387114
2/12/04,1157.76001,1157.76001,1151.439941,1152.109985,1152.109985,1464300000,-0.488013487,-13.8292238,0
2/13/04,1152.109985,1156.880005,1143.23999,1145.810059,1145.810059,1329200000,-0.54681637,-9.226251451,0.414024708
2/17/04,1145.810059,1158.97998,1145.810059,1156.98999,1156.98999,1396500000,0.975722888,5.063195907,1.14939827
2/18/04,1156.98999,1157.400024,1149.540039,1151.819946,1151.819946,1382400000,-0.446852959,-1.009667025,0.035439719
2/19/04,1151.819946,1158.569946,1146.849976,1147.060059,1147.060059,1562800000,-0.413249225,13.04976852,0.586029095
2/20/04,1147.060059,1149.810059,1139,1144.109985,1144.109985,1479600000,-0.257185661,-5.323777835,0.239743332
2/23/04,1144.109985,1146.689941,1136.97998,1140.98999,1140.98999,1380400000,-0.272700618,-6.704514734,0.22549895
2/24/04,1140.98999,1144.540039,1134.430054,1139.089966,1139.089966,1543600000,-0.16652416,11.8226601,0.311137611
2/25/04,1139.089966,1145.23999,1138.959961,1143.670044,1143.670044,1360700000,0.4020822,-11.84892459,0.539906784
2/26/04,1143.670044,1147.22998,1138.619995,1144.910034,1144.910034,1383900000,0.108422006,1.705004777,0.311272995
2/27/04,1145.800049,1151.680054,1141.800049,1144.939941,1144.939941,1540400000,0.00261217,11.30862057,0.51317898
3/1/04,1144.939941,1157.449951,1144.939941,1155.969971,1155.969971,1497100000,0.963371929,-2.810958193,1.092634605
3/2/04,1155.969971,1156.540039,1147.310059,1149.099976,1149.099976,1476000000,-0.594305663,-1.40939149,0.049315122
3/3/04,1149.099976,1152.439941,1143.780029,1151.030029,1151.030029,1334500000,0.167962148,-9.586720867,0.290659218
3/4/04,1151.030029,1154.969971,1149.810059,1154.869995,1154.869995,1265800000,0.333611279,-5.147995504,0.342297064
3/5/04,1154.869995,1163.22998,1148.77002,1156.859985,1156.859985,1398200000,0.172312902,10.45978828,0.723889705
3/8/04,1156.859985,1159.939941,1146.969971,1147.199951,1147.199951,1254400000,-0.83502188,-10.2846517,0.26623412
3/9/04,1147.199951,1147.319946,1136.839966,1140.579956,1140.579956,1499400000,-0.577056772,19.53125,0.010459816
3/10/04,1140.579956,1141.449951,1122.530029,1123.890015,1123.890015,1648400000,-1.46328549,9.937308257,0.076276546
3/11/04,1123.890015,1125.959961,1105.869995,1106.780029,1106.780029,1889900000,-1.522389715,14.65057025,0.184176919
3/12/04,1106.780029,1120.630005,1106.780029,1120.569946,1120.569946,1388500000,1.245949207,-26.53050426,1.25137567
3/15/04,1120.569946,1120.569946,1103.359985,1104.48999,1104.48999,1600600000,-1.434980124,15.27547713,0
3/16/04,1104.48999,1113.76001,1102.609985,1110.699951,1110.699951,1500700000,0.562246924,-6.241409471,0.839303215
3/17/04,1110.699951,1125.76001,1110.699951,1123.75,1123.75,1490100000,1.174939189,-0.706337043,1.355907055
3/18/04,1123.75,1125.5,1113.25,1122.319946,1122.319946,1369200000,-0.127257308,-8.113549426,0.155728587
3/19/04,1122.319946,1122.719971,1109.689941,1109.780029,1109.780029,1457400000,-1.11732105,6.441717791,0.035642688
3/22/04,1109.780029,1109.780029,1089.540039,1095.400024,1095.400024,1452300000,-1.295752728,-0.349938246,0
3/23/04,1095.400024,1101.52002,1091.569946,1093.949951,1093.949951,1458200000,-0.132378398,0.406252152,0.558699641
3/24/04,1093.949951,1098.319946,1087.160034,1091.329956,1091.329956,1527800000,-0.239498617,4.773007818,0.399469372
3/25/04,1091.329956,1110.380005,1091.329956,1109.189941,1109.189941,1471700000,1.636533928,-3.67194659,1.745581059
3/26/04,1109.189941,1115.27002,1106.130005,1108.060059,1108.060059,1319100000,-0.101865511,-10.36896107,0.548154899
3/29/04,1108.060059,1124.369995,1108.060059,1122.469971,1122.469971,1405500000,1.300463083,6.5499204,1.471936098
3/30/04,1122.469971,1127.599976,1119.660034,1127,1127,1332400000,0.403576854,-5.200996087,0.457028262
3/31/04,1127,1130.829956,1121.459961,1126.209961,1126.209961,1560700000,-0.070101065,17.13449415,0.33983638
4/1/04,1126.209961,1135.670044,1126.199951,1132.170044,1132.170044,1560700000,0.529215973,0,0.839992837
4/2/04,1132.170044,1144.810059,1132.170044,1141.810059,1141.810059,1629200000,0.851463528,4.389056193,1.116441392
4/5/04,1141.810059,1150.569946,1141.640015,1150.569946,1150.569946,1413700000,0.767193013,-13.22735085,0.767193013
4/6/04,1150.569946,1150.569946,1143.300049,1148.160034,1148.160034,1397700000,-0.209453759,-1.131781849,0
4/7/04,1148.160034,1148.160034,1138.410034,1140.530029,1140.530029,1458800000,-0.664541943,4.371467411,0
4/8/04,1140.530029,1148.969971,1134.52002,1139.319946,1139.319946,1199800000,-0.106098302,-17.75431862,0.740001735
4/12/04,1139.319946,1147.290039,1139.319946,1145.199951,1145.199951,1102400000,0.516097785,-8.11801967,0.699548272
4/13/04,1145.199951,1147.780029,1127.699951,1129.439941,1129.439941,1423200000,-1.376179765,29.10014514,0.22529498
4/14/04,1129.439941,1132.52002,1122.150024,1128.170044,1128.170044,1547700000,-0.112435992,8.747892074,0.272708525
4/15/04,1128.170044,1134.079956,1120.75,1128.839966,1128.839966,1568700000,0.059381297,1.356852103,0.523849399
4/16/04,1128.839966,1136.800049,1126.900024,1134.609985,1134.609985,1487800000,0.511145882,-5.157136482,0.705156022
4/19/04,1134.560059,1136.180054,1129.839966,1135.819946,1135.819946,1194900000,0.106641138,-19.68678586,0.142786183
4/20/04,1135.819946,1139.26001,1118.089966,1118.150024,1118.150024,1508500000,-1.555697456,26.24487405,0.30287054
4/21/04,1118.150024,1125.719971,1116.030029,1124.089966,1124.089966,1738100000,0.53122943,15.22041763,0.67700638
4/22/04,1124.089966,1142.77002,1121.949951,1139.930054,1139.930054,1826700000,1.409147709,5.097520281,1.661793501
4/23/04,1139.930054,1141.920044,1134.810059,1140.599976,1140.599976,1396100000,0.058768694,-23.57256254,0.174571237
4/26/04,1140.599976,1145.079956,1132.910034,1135.530029,1135.530029,1290600000,-0.444498256,-7.556765275,0.392773987
4/27/04,1135.530029,1146.560059,1135.530029,1138.109985,1138.109985,1518000000,0.227202798,17.61971176,0.971355201
4/28/04,1138.109985,1138.109985,1121.699951,1122.410034,1122.410034,1855600000,-1.379475728,22.2397892,0
4/29/04,1122.410034,1128.800049,1108.040039,1113.890015,1113.890015,1859000000,-0.759082576,0.183229144,0.569311999
4/30/04,1113.890015,1119.26001,1107.22998,1107.300049,1107.300049,1634700000,-0.591617297,-12.06562668,0.482093827
5/3/04,1107.300049,1118.719971,1107.300049,1117.48999,1117.48999,1571600000,0.920251111,-3.860035481,1.031330398
5/4/04,1117.48999,1127.73999,1112.890015,1119.550049,1119.550049,1662100000,0.184346976,5.758462713,0.917234167
5/5/04,1119.550049,1125.069946,1117.900024,1121.530029,1121.530029,1469000000,0.176854979,-11.61783286,0.493046024
5/6/04,1121.530029,1121.530029,1106.300049,1113.98999,1113.98999,1509300000,-0.672299342,2.743362832,0
5/7/04,1113.98999,1117.300049,1098.630005,1098.699951,1098.699951,1653600000,-1.372547252,9.560723514,0.297135435
5/10/04,1098.699951,1098.699951,1079.630005,1087.119995,1087.119995,1918400000,-1.053968919,16.0135462,0
5/11/04,1087.119995,1095.689941,1087.119995,1095.449951,1095.449951,1533800000,0.766240713,-20.04795663,0.788316473
5/12/04,1095.449951,1097.550049,1076.319946,1097.280029,1097.280029,1697600000,0.167061763,10.67935846,0.191710995
5/13/04,1097.280029,1102.77002,1091.76001,1096.439941,1096.439941,1411100000,-0.076560949,-16.8767672,0.500327251
5/14/04,1096.439941,1102.099976,1088.23999,1095.699951,1095.699951,1335900000,-0.067490245,-5.32917582,0.516219338
5/17/04,1095.699951,1095.699951,1079.359985,1084.099976,1084.099976,1430100000,-1.058681712,7.051426005,0
5/18/04,1084.099976,1094.099976,1084.099976,1091.48999,1091.48999,1353000000,0.681672739,-5.391231382,0.922424151
5/19/04,1091.48999,1105.930054,1088.48999,1088.680054,1088.680054,1548600000,-0.257440382,14.45676275,1.322968065
5/20/04,1088.680054,1092.619995,1085.430054,1089.189941,1089.189941,1211000000,0.04683534,-21.80033579,0.361900724
5/21/04,1089.189941,1099.640015,1089.189941,1093.560059,1093.560059,1258600000,0.401226438,3.930635838,0.959435412
5/24/04,1093.560059,1101.280029,1091.77002,1095.410034,1095.410034,1227500000,0.16916995,-2.470999523,0.705948424
5/25/04,1095.410034,1113.800049,1090.73999,1113.050049,1113.050049,1545700000,1.610357259,25.92260692,1.678824771
5/26/04,1113.050049,1116.709961,1109.910034,1114.939941,1114.939941,1369400000,0.169793982,-11.40583554,0.328818278
5/27/04,1114.939941,1123.949951,1114.859985,1121.280029,1121.280029,1447500000,0.568648388,5.703227691,0.808116175
5/28/04,1121.280029,1122.689941,1118.099976,1120.680054,1120.680054,1172600000,-0.053508043,-18.99136442,0.125741292
6/1/04,1120.680054,1122.699951,1113.319946,1121.199951,1121.199951,1238000000,0.046391207,5.57734948,0.180238507
6/2/04,1121.199951,1128.099976,1118.640015,1124.98999,1124.98999,1251700000,0.338034175,1.106623586,0.615414315
6/3/04,1124.98999,1125.310059,1116.569946,1116.640015,1116.640015,1232400000,-0.742226604,-1.541903012,0.028450831
6/4/04,1116.640015,1129.170044,1116.640015,1122.5,1122.5,1115300000,0.524787301,-9.501785135,1.122118931
6/7/04,1122.5,1140.540039,1122.5,1140.420044,1140.420044,1211800000,1.596440445,8.652380525,1.607130423
6/8/04,1140.420044,1142.180054,1135.449951,1142.180054,1142.180054,1190300000,0.154329978,-1.774220168,0.154329978
6/9/04,1142.180054,1142.180054,1131.170044,1131.329956,1131.329956,1276800000,-0.949946373,7.267075527,0
6/10/04,1131.329956,1136.469971,1131.329956,1136.469971,1136.469971,1160600000,0.454333855,-9.100877193,0.454333855
6/14/04,1136.469971,1136.469971,1122.160034,1125.290039,1125.290039,1179400000,-0.983741963,1.619851801,0
6/15/04,1125.290039,1137.359985,1125.290039,1132.01001,1132.01001,1345900000,0.597176796,14.1173478,1.072607557
6/16/04,1132.01001,1135.280029,1130.550049,1133.560059,1133.560059,1168400000,0.136928913,-13.1882012,0.288868382
6/17/04,1133.560059,1133.560059,1126.890015,1132.050049,1132.050049,1296700000,-0.133209528,10.98082848,0
6/18/04,1132.050049,1138.959961,1129.829956,1135.02002,1135.02002,1500600000,0.26235333,15.7245315,0.610389267
6/21/04,1135.02002,1138.050049,1129.640015,1130.300049,1130.300049,1123900000,-0.415849141,-25.10329202,0.266958199
6/22/04,1130.300049,1135.050049,1124.369995,1134.410034,1134.410034,1382300000,0.363618935,22.99136934,0.420242395
6/23/04,1134.410034,1145.150024,1131.72998,1144.060059,1144.060059,1444200000,0.850664637,4.47804384,0.946746739
6/24/04,1144.060059,1146.339966,1139.939941,1140.650024,1140.650024,1394900000,-0.298064334,-3.413654618,0.199282108
6/25/04,1140.650024,1145.969971,1134.23999,1134.430054,1134.430054,1812900000,-0.545300475,29.96630583,0.46639608
6/28/04,1134.430054,1142.599976,1131.719971,1133.349976,1133.349976,1354600000,-0.095208867,-25.27993822,0.720178558
6/29/04,1133.349976,1138.26001,1131.810059,1136.199951,1136.199951,1375000000,0.25146469,1.505979625,0.433231932
6/30/04,1136.199951,1144.199951,1133.619995,1140.839966,1140.839966,1473800000,0.408380144,7.185454545,0.704101421
7/1/04,1140.839966,1140.839966,1123.060059,1128.939941,1128.939941,1495700000,-1.043093278,1.485954675,0
7/2/04,1128.939941,1129.150024,1123.26001,1125.380005,1125.380005,1085000000,-0.315334401,-27.45871498,0.018608873
7/6/04,1125.380005,1125.380005,1113.209961,1116.209961,1116.209961,1283300000,-0.814839784,18.2764977,0
7/7/04,1116.209961,1122.369995,1114.920044,1118.329956,1118.329956,1328600000,0.189927977,3.529961817,0.551870545
7/8/04,1118.329956,1119.119995,1108.719971,1109.109985,1109.109985,1401100000,-0.824441029,5.456871895,0.070644535
7/9/04,1109.109985,1115.569946,1109.109985,1112.810059,1112.810059,1186300000,0.333607492,-15.33081151,0.582445482
7/12/04,1112.810059,1116.109985,1106.709961,1114.349976,1114.349976,1114600000,0.138380938,-6.04400236,0.296539915
7/13/04,1114.349976,1116.300049,1112.98999,1115.140015,1115.140015,1199700000,0.070896847,7.635026018,0.174996459
7/14/04,1115.140015,1119.599976,1107.829956,1111.469971,1111.469971,1462000000,-0.329110601,21.86379928,0.399946279
7/15/04,1111.469971,1114.630005,1106.670044,1106.689941,1106.689941,1408700000,-0.430063801,-3.645690834,0.284311235
7/16/04,1106.689941,1112.170044,1101.069946,1101.390015,1101.390015,1450300000,-0.478898904,2.953077305,0.495179616
7/19/04,1101.390015,1105.52002,1096.550049,1100.900024,1100.900024,1319900000,-0.044488419,-8.991243191,0.374981155
7/20/04,1100.900024,1108.880005,1099.099976,1108.670044,1108.670044,1445800000,0.705787976,9.538601409,0.724859735
7/21/04,1108.670044,1116.27002,1093.880005,1093.880005,1093.880005,1679500000,-1.334034331,16.16406142,0.685503865
7/22/04,1093.880005,1099.660034,1084.160034,1096.839966,1096.839966,1680800000,0.270592843,0.077403989,0.528396988
7/23/04,1096.839966,1096.839966,1083.560059,1086.199951,1086.199951,1337500000,-0.970060841,-20.42479772,0
7/26/04,1086.199951,1089.819946,1078.780029,1084.069946,1084.069946,1413400000,-0.196096952,5.674766355,0.333271512
7/27/04,1084.069946,1096.650024,1084.069946,1094.829956,1094.829956,1610800000,0.992556803,13.96632234,1.160448922
7/28/04,1094.829956,1098.839966,1082.170044,1095.420044,1095.420044,1554300000,0.053897685,-3.507573876,0.366267837
7/29/04,1095.420044,1103.51001,1095.420044,1100.430054,1100.430054,1530100000,0.457359716,-1.556970984,0.73852638
7/30/04,1100.430054,1103.72998,1096.959961,1101.719971,1101.719971,1298200000,0.117219354,-15.15587217,0.299876034
8/2/04,1101.719971,1108.599976,1097.339966,1106.619995,1106.619995,1276000000,0.444761294,-1.710060083,0.624478559
8/3/04,1106.619995,1106.619995,1099.26001,1099.689941,1099.689941,1338300000,-0.626236109,4.882445141,0
8/4/04,1099.689941,1102.449951,1092.400024,1098.630005,1098.630005,1369200000,-0.096384986,2.30889935,0.250980744
8/5/04,1098.630005,1098.790039,1079.97998,1080.699951,1080.699951,1397400000,-1.63203753,2.059596845,0.014566688
8/6/04,1080.699951,1080.699951,1062.22998,1063.969971,1063.969971,1521000000,-1.548068914,8.844997853,0
8/9/04,1063.969971,1069.459961,1063.969971,1065.219971,1065.219971,1086000000,0.117484519,-28.59960552,0.515991066
8/10/04,1065.219971,1079.040039,1065.219971,1079.040039,1079.040039,1245600000,1.297390997,14.6961326,1.297390997
8/11/04,1079.040039,1079.040039,1065.920044,1075.790039,1075.790039,1410400000,-0.301193643,13.23057161,0
8/12/04,1075.790039,1075.790039,1062.819946,1063.22998,1063.22998,1405100000,-1.167519548,-0.375779921,0
8/13/04,1063.22998,1067.579956,1060.719971,1064.800049,1064.800049,1175100000,0.147669745,-16.36894171,0.409128418
8/16/04,1064.800049,1080.660034,1064.800049,1079.339966,1079.339966,1206200000,1.365506793,2.64658327,1.489480116
8/17/04,1079.339966,1086.780029,1079.339966,1081.709961,1081.709961,1267800000,0.219578175,5.106947438,0.689315993
8/18/04,1081.709961,1095.170044,1078.930054,1095.170044,1095.170044,1282500000,1.244333831,1.159488878,1.244333831
8/19/04,1095.170044,1095.170044,1086.280029,1091.22998,1091.22998,1249400000,-0.359767328,-2.580896686,0
8/20/04,1091.22998,1100.26001,1089.569946,1098.349976,1098.349976,1199900000,0.652474376,-3.961901713,0.82750934
8/23/04,1098.349976,1101.400024,1094.72998,1095.680054,1095.680054,1021900000,-0.243084814,-14.83456955,0.277693637
8/24/04,1095.680054,1100.939941,1092.819946,1096.189941,1096.189941,1092500000,0.046536121,6.908699481,0.480056836
8/25/04,1096.189941,1106.290039,1093.23999,1104.959961,1104.959961,1192200000,0.800045656,9.125858124,0.921382109
8/26/04,1104.959961,1106.780029,1102.459961,1105.089966,1105.089966,1023600000,0.011765585,-14.1419225,0.164718005
8/27/04,1105.089966,1109.680054,1104.619995,1107.77002,1107.77002,845400000,0.242519078,-17.4091442,0.415358762
8/30/04,1107.77002,1107.77002,1099.150024,1099.150024,1099.150024,843100000,-0.778139491,-0.272060563,0
8/31/04,1099.150024,1104.23999,1094.719971,1104.23999,1104.23999,1138200000,0.463082008,35.00177915,0.463082008
9/1/04,1104.23999,1109.23999,1099.180054,1105.910034,1105.910034,1142100000,0.151239225,0.342646284,0.45280012
9/2/04,1105.910034,1119.109985,1105.599976,1118.310059,1118.310059,1118400000,1.121250791,-2.07512477,1.193582714
9/3/04,1118.310059,1120.800049,1113.569946,1113.630005,1113.630005,924170000,-0.418493419,-17.36677396,0.222656497
9/7/04,1113.630005,1124.079956,1113.630005,1121.300049,1121.300049,1214400000,0.688742577,31.4043953,0.938368305
9/8/04,1121.300049,1123.050049,1116.27002,1116.27002,1116.27002,1246300000,-0.448589029,2.626811594,0.156068842
9/9/04,1116.27002,1121.300049,1113.619995,1118.380005,1118.380005,1371300000,0.189021022,10.02968788,0.450610418
9/10/04,1118.380005,1125.26001,1114.390015,1123.920044,1123.920044,1261200000,0.495362844,-8.028877707,0.615175966
9/13/04,1123.920044,1129.780029,1123.349976,1125.819946,1125.819946,1299800000,0.169042452,3.060577228,0.521388068
9/14/04,1125.819946,1129.459961,1124.719971,1128.329956,1128.329956,1204500000,0.222949505,-7.331897215,0.323321239
9/15/04,1128.329956,1128.329956,1119.819946,1120.369995,1120.369995,1256000000,-0.705463943,4.275633043,0
9/16/04,1120.369995,1126.060059,1120.369995,1123.5,1123.5,1113900000,0.279372441,-11.31369427,0.507873651
9/17/04,1123.5,1130.140015,1123.5,1128.550049,1128.550049,1422600000,0.449492568,27.71343927,0.591011571
9/20/04,1128.550049,1128.550049,1120.339966,1122.199951,1122.199951,1197600000,-0.562677571,-15.81611135,0
9/21/04,1122.199951,1131.540039,1122.199951,1129.300049,1129.300049,1325000000,0.632694556,10.63794255,0.832301587
9/22/04,1129.300049,1129.300049,1112.670044,1113.560059,1113.560059,1379900000,-1.393782814,4.143396226,0
9/23/04,1113.560059,1113.609985,1108.050049,1108.359985,1108.359985,1286300000,-0.466977417,-6.783100225,0.004483458
9/24/04,1108.359985,1113.810059,1108.359985,1110.109985,1110.109985,1255400000,0.15789094,-2.40223898,0.491724176
9/27/04,1110.109985,1110.109985,1103.23999,1103.52002,1103.52002,1263500000,-0.59363172,0.645212681,0
9/28/04,1103.52002,1111.77002,1101.290039,1110.060059,1110.060059,1396600000,0.592652501,10.53423031,0.747607642
9/29/04,1110.060059,1114.800049,1107.420044,1114.800049,1114.800049,1402900000,0.427003022,0.451095518,0.427003022
9/30/04,1114.800049,1116.310059,1109.680054,1114.579956,1114.579956,1748000000,-0.019742823,24.59904484,0.135451196
10/1/04,1114.579956,1131.640015,1114.579956,1131.5,1131.5,1582200000,1.518064622,-9.485125858,1.530626754
10/4/04,1131.5,1140.130005,1131.5,1135.170044,1135.170044,1534000000,0.324352099,-3.046391101,0.762704817
10/5/04,1135.170044,1137.869995,1132.030029,1134.47998,1134.47998,1418400000,-0.060789483,-7.535853977,0.237845512
10/6/04,1134.47998,1142.050049,1132.939941,1142.050049,1142.050049,1416700000,0.667272154,-0.119853356,0.667272154
10/7/04,1142.050049,1142.050049,1130.5,1130.650024,1130.650024,1447500000,-0.998207128,2.174066493,0
10/8/04,1130.650024,1132.920044,1120.189941,1122.140015,1122.140015,1291600000,-0.752665177,-10.77029361,0.200771234
10/11/04,1122.140015,1126.199951,1122.140015,1124.390015,1124.390015,943800000,0.200509738,-26.92784144,0.361802979
10/12/04,1124.390015,1124.390015,1115.77002,1121.839966,1121.839966,1320100000,-0.226793992,39.87073533,0
10/13/04,1121.839966,1127.01001,1109.630005,1113.650024,1113.650024,1546200000,-0.730045483,17.12749034,0.460853968
10/14/04,1113.650024,1114.959961,1102.060059,1103.290039,1103.290039,1489500000,-0.930272956,-3.667054715,0.117625553
10/15/04,1103.290039,1113.170044,1102.140015,1108.199951,1108.199951,1645100000,0.445024592,10.44645854,0.89550387
10/18/04,1108.199951,1114.459961,1103.329956,1114.02002,1114.02002,1373300000,0.525182211,-16.52179199,0.564880913
10/19/04,1114.02002,1117.959961,1103.150024,1103.22998,1103.22998,1737500000,-0.968567872,26.52006117,0.353668779
10/20/04,1103.22998,1104.089966,1094.25,1103.660034,1103.660034,1685700000,0.038981355,-2.981294964,0.077951652
10/21/04,1103.660034,1108.869995,1098.469971,1106.48999,1106.48999,1673000000,0.256415555,-0.753396215,0.472062124
10/22/04,1106.48999,1108.140015,1095.469971,1095.73999,1095.73999,1469600000,-0.971540646,-12.15780036,0.149122452
10/25/04,1095.73999,1096.810059,1090.290039,1094.800049,1094.800049,1380500000,-0.085781391,-6.062874251,0.097657201
10/26/04,1094.810059,1111.099976,1094.810059,1111.089966,1111.089966,1685400000,1.487935355,22.08620065,1.487921751
10/27/04,1111.089966,1126.290039,1107.430054,1125.400024,1125.400024,1741900000,1.28792973,3.352319924,1.368032604
10/28/04,1125.339966,1130.670044,1120.599976,1127.439941,1127.439941,1628200000,0.181261503,-6.527355187,0.47364158
10/29/04,1127.439941,1131.400024,1124.619995,1130.199951,1130.199951,1500800000,0.244803284,-7.824591574,0.351245584
11/1/04,1130.199951,1133.410034,1127.599976,1130.51001,1130.51001,1395900000,0.027433995,-6.989605544,0.284027883
11/2/04,1130.51001,1140.47998,1128.119995,1130.560059,1130.560059,1659000000,0.004427117,18.84805502,0.881900197
11/3/04,1130.540039,1147.569946,1130.540039,1143.199951,1143.199951,1767500000,1.118020392,6.540084388,1.506351515
11/4/04,1143.199951,1161.670044,1142.339966,1161.670044,1161.670044,1782700000,1.615648512,0.859971711,1.615648512
11/5/04,1161.670044,1170.869995,1160.660034,1166.170044,1166.170044,1724400000,0.387373336,-3.270320301,0.791959046
11/8/04,1166.170044,1166.77002,1162.319946,1164.890015,1164.890015,1358700000,-0.109763495,-21.20737648,0.051448415
11/9/04,1164.890015,1168.959961,1162.47998,1164.079956,1164.079956,1450800000,-0.069539526,6.778538309,0.349384573
11/10/04,1164.079956,1169.25,1162.51001,1162.910034,1162.910034,1504300000,-0.100501859,3.687620623,0.444131348
11/11/04,1162.910034,1174.800049,1162.910034,1173.47998,1173.47998,1393000000,0.908922074,-7.398790135,1.022436358
11/12/04,1173.47998,1184.170044,1171.430054,1184.170044,1184.170044,1531600000,0.910971144,9.949748744,0.910971144
11/15/04,1184.170044,1184.47998,1179.849976,1183.810059,1183.810059,1453300000,-0.030399773,-5.112300862,0.026173268
11/16/04,1183.810059,1183.810059,1175.319946,1175.430054,1175.430054,1364400000,-0.707884254,-6.117112778,0
11/17/04,1175.430054,1188.459961,1175.430054,1181.939941,1181.939941,1684200000,0.553830232,23.43887423,1.108522532
11/18/04,1181.939941,1184.900024,1180.150024,1183.550049,1183.550049,1456700000,0.136225873,-13.50789692,0.250442759
11/19/04,1183.550049,1184,1169.189941,1170.339966,1170.339966,1526600000,-1.116140632,4.798517196,0.038017066
11/22/04,1170.339966,1178.180054,1167.890015,1177.23999,1177.23999,1392700000,0.589574329,-8.771125377,0.66989834
11/23/04,1177.23999,1179.52002,1171.410034,1176.939941,1176.939941,1428300000,-0.025487496,2.556185826,0.193675888
11/24/04,1176.939941,1182.459961,1176.939941,1181.76001,1181.76001,1149600000,0.409542478,-19.51270741,0.469014587
11/26/04,1181.76001,1186.619995,1181.079956,1182.650024,1182.650024,504580000,0.075312584,-56.10821155,0.411249743
11/29/04,1182.650024,1186.939941,1172.369995,1178.569946,1178.569946,1378500000,-0.344994539,173.1975108,0.362737658
11/30/04,1178.569946,1178.660034,1173.810059,1173.819946,1173.819946,1553500000,-0.40303081,12.69495829,0.00764384
12/1/04,1173.780029,1191.369995,1173.780029,1191.369995,1191.369995,1772800000,1.495122745,14.1165111,1.498574313
12/2/04,1191.369995,1194.800049,1186.719971,1190.329956,1190.329956,1774900000,-0.087297733,0.118456679,0.287908376
12/3/04,1190.329956,1197.459961,1187.709961,1191.170044,1191.170044,1566700000,0.070576061,-11.73023832,0.598993999
12/6/04,1191.170044,1192.410034,1185.180054,1190.25,1190.25,1354400000,-0.077238678,-13.55077552,0.104098488
12/7/04,1190.25,1192.170044,1177.069946,1177.069946,1177.069946,1533900000,-1.10733493,13.253101,0.161314346
12/8/04,1177.069946,1184.050049,1177.069946,1182.810059,1182.810059,1525200000,0.487661164,-0.567181694,0.593006645
12/9/04,1182.810059,1190.51001,1173.790039,1189.23999,1189.23999,1624700000,0.543614839,6.523734592,0.650987954
12/10/04,1189.23999,1191.449951,1185.23999,1188,1188,1443700000,-0.104267432,-11.14051825,0.185829691
12/13/04,1188,1198.73999,1188,1198.680054,1198.680054,1436100000,0.898994444,-0.526425158,0.904039562
12/14/04,1198.680054,1205.290039,1197.839966,1203.380005,1203.380005,1544400000,0.392093869,7.541257573,0.551438641
12/15/04,1203.380005,1206.609985,1199.439941,1205.719971,1205.719971,1695800000,0.194449467,9.803159803,0.26840898
12/16/04,1205.719971,1207.969971,1198.410034,1203.209961,1203.209961,1793900000,-0.208175203,5.784880292,0.186610494
12/17/04,1203.209961,1203.209961,1193.48999,1194.199951,1194.199951,2335000000,-0.748831068,30.16333129,0
12/20/04,1194.199951,1203.430054,1193.359985,1194.650024,1194.650024,1422800000,0.037688245,-39.06638116,0.772911018
12/21/04,1194.650024,1205.930054,1194.650024,1205.449951,1205.449951,1483700000,0.90402434,4.280292381,0.944212093
12/22/04,1205.449951,1211.420044,1203.849976,1209.569946,1209.569946,1390800000,0.341780677,-6.261373593,0.495258471
12/23/04,1209.569946,1213.660034,1208.709961,1210.130005,1210.130005,956100000,0.046302324,-31.25539258,0.338143984
12/27/04,1210.130005,1214.130005,1204.920044,1204.920044,1204.920044,922000000,-0.430529032,-3.566572534,0.330542998
12/28/04,1204.920044,1213.540039,1204.920044,1213.540039,1213.540039,983000000,0.715399751,6.616052061,0.715399751
12/29/04,1213.540039,1213.849976,1210.949951,1213.449951,1213.449951,925900000,-0.00742357,-5.808748728,0.025539907
12/30/04,1213.449951,1216.469971,1213.410034,1213.550049,1213.550049,829800000,0.008249042,-10.37909061,0.248878827
12/31/04,1213.550049,1217.329956,1211.650024,1211.920044,1211.920044,786900000,-0.134317081,-5.169920463,0.311475164
1/3/05,1211.920044,1217.800049,1200.319946,1202.079956,1202.079956,1510800000,-0.811942013,91.99390011,0.485180935
1/4/05,1202.079956,1205.839966,1185.390015,1188.050049,1188.050049,1721000000,-1.167135924,13.91315859,0.312792005
1/5/05,1188.050049,1192.72998,1183.719971,1183.73999,1183.73999,1738900000,-0.362784295,1.040092969,0.393916991
1/6/05,1183.73999,1191.630005,1183.27002,1187.890015,1187.890015,1569100000,0.350585858,-9.764793835,0.666532775
1/7/05,1187.890015,1192.199951,1182.160034,1186.189941,1186.189941,1477900000,-0.143117122,-5.81224906,0.362822816
1/10/05,1186.189941,1194.780029,1184.800049,1190.25,1190.25,1490400000,0.342277308,0.845794709,0.724174747
1/11/05,1190.25,1190.25,1180.430054,1182.98999,1182.98999,1488800000,-0.609956732,-0.107353731,0
1/12/05,1182.98999,1187.920044,1175.640015,1187.699951,1187.699951,1562100000,0.398140393,4.923428264,0.4167452
