Date,Open,High,Low,Close,Adj Close,Volume,PriceChange,VolumeChange
8/19/88,261.049988,262.269989,260.230011,260.23999,260.23999,122370000,-0.302650654,-12.48033186
8/22/88,260.23999,260.709991,256.940002,256.980011,256.980011,122250000,-1.252681803,-0.098063251
8/23/88,256.98999,257.859985,256.529999,257.089996,257.089996,119540000,0.042799049,-2.216768916
8/24/88,257.160004,261.130005,257.089996,261.130005,261.130005,127800000,1.571437653,6.90982098
8/25/88,261.100006,261.130005,257.559998,259.179993,259.179993,127640000,-0.746759071,-0.125195618
8/26/88,259.179993,260.149994,258.869995,259.679993,259.679993,89240000,0.192916125,-30.08461297
8/29/88,259.679993,262.559998,259.679993,262.329987,262.329987,99280000,1.02048447,11.25056029
8/30/88,262.329987,263.179993,261.529999,262.51001,262.51001,108720000,0.068624636,9.508460919
8/31/88,262.51001,263.799988,261.209991,261.519989,261.519989,130480000,-0.377136476,20.0147167
9/1/88,261.519989,261.519989,256.980011,258.350006,258.350006,144090000,-1.212137937,10.43071735
9/2/88,258.350006,264.899994,258.350006,264.480011,264.480011,159840000,2.372752025,10.93066833
9/6/88,264.420013,265.940002,264.399994,265.589996,265.589996,122250000,0.419685781,-23.51726727
9/7/88,265.619995,266.980011,264.929993,265.869995,265.869995,139590000,0.105425281,14.18404908
9/8/88,265.869995,266.540009,264.880005,265.880005,265.880005,149380000,0.003764998,7.013396375
9/9/88,265.880005,268.26001,263.660004,266.839996,266.839996,141540000,0.36106175,-5.248359888
9/12/88,266.850006,267.640015,266.220001,266.470001,266.470001,114880000,-0.138657999,-18.83566483
9/13/88,266.450012,267.429993,265.220001,267.429993,267.429993,162490000,0.360262692,41.44324513
9/14/88,267.5,269.470001,267.410004,269.309998,269.309998,177220000,0.702989586,9.065173241
9/15/88,269.299988,269.779999,268.029999,268.130005,268.130005,161210000,-0.438154175,-9.033969078
9/16/88,268.130005,270.809998,267.329987,270.649994,270.649994,211110000,0.939838494,30.9534148
9/19/88,270.640015,270.649994,267.410004,268.820007,268.820007,135770000,-0.676145221,-35.68755625
9/20/88,268.829987,270.070007,268.5,269.730011,269.730011,142220000,0.338517959,4.750681299
9/21/88,269.76001,270.640015,269.480011,270.160004,270.160004,127400000,0.159416076,-10.42047532
9/22/88,270.190002,270.579987,268.26001,269.179993,269.179993,150670000,-0.362752067,18.26530612
9/23/88,269.160004,270.309998,268.279999,269.76001,269.76001,145100000,0.215475524,-3.696820867
9/26/88,269.769989,269.799988,268.609985,268.880005,268.880005,116420000,-0.326217737,-19.76567884
9/27/88,268.890015,269.359985,268.01001,268.26001,268.26001,113010000,-0.230584271,-2.929049991
9/28/88,268.220001,269.079987,267.769989,269.079987,269.079987,113720000,0.305665015,0.628262986
9/29/88,269.089996,273.019989,269.079987,272.589996,272.589996,155790000,1.304448183,36.99437214
9/30/88,272.549988,274.869995,271.660004,271.910004,271.910004,175750000,-0.249455963,12.81211888
10/3/88,271.890015,271.910004,268.839996,271.380005,271.380005,130380000,-0.194917065,-25.81507824
10/4/88,271.369995,271.790009,270.339996,270.619995,270.619995,157760000,-0.280053794,21.0001534
10/5/88,270.630005,272.450012,270.079987,271.859985,271.859985,175130000,0.458203393,11.01039554
10/6/88,271.869995,272.390015,271.299988,272.390015,272.390015,153570000,0.194964331,-12.31085479
10/7/88,272.380005,278.070007,272.369995,278.070007,278.070007,216390000,2.085242368,40.90642704
10/10/88,278.059998,278.690002,277.100006,278.23999,278.23999,124660000,0.06112957,-42.39105319
10/11/88,278.149994,278.23999,276.329987,277.929993,277.929993,140900000,-0.111413532,13.02743462
10/12/88,277.910004,277.929993,273.049988,273.980011,273.980011,154840000,-1.42121473,9.893541519
10/13/88,273.950012,275.829987,273.390015,275.220001,275.220001,154530000,0.452584112,-0.200206665
10/14/88,275.269989,277.01001,274.079987,275.5,275.5,160240000,0.101736429,3.69507539
10/17/88,275.480011,276.649994,275.01001,276.410004,276.410004,119290000,0.330309982,-25.55541687
10/18/88,276.429993,279.390015,276.410004,279.380005,279.380005,162500000,1.074491139,36.22265068
10/19/88,279.399994,280.529999,274.410004,276.970001,276.970001,186350000,-0.862625799,14.67692308
10/20/88,276.970001,282.880005,276.929993,282.880005,282.880005,189580000,2.133806542,1.733297558
10/21/88,282.880005,283.660004,281.160004,283.660004,283.660004,195410000,0.275734936,3.075218905
10/24/88,283.630005,283.950012,282.279999,282.279999,282.279999,170590000,-0.486499676,-12.70149941
10/25/88,282.279999,282.839996,281.869995,282.380005,282.380005,155190000,0.035427944,-9.027492819
10/26/88,282.369995,282.519989,280.540009,281.380005,281.380005,181550000,-0.354132723,16.98563052
10/27/88,281.350006,281.380005,276,277.279999,277.279999,196540000,-1.457106378,8.256678601
10/28/88,277.290009,279.480011,277.279999,278.529999,278.529999,146300000,0.450807849,-25.56222652
10/31/88,278.540009,279.390015,277.140015,278.970001,278.970001,143460000,0.15797293,-1.941216678
11/1/88,278.970001,279.570007,278.01001,279.059998,279.059998,151250000,0.032260458,5.430085041
11/2/88,279.070007,279.450012,277.079987,279.059998,279.059998,161300000,0,6.644628099
11/3/88,279.040009,280.369995,279.040009,279.200012,279.200012,152980000,0.05017344,-5.158090515
11/4/88,279.109985,279.200012,276.309998,276.309998,276.309998,143580000,-1.035105256,-6.144594065
11/7/88,276.299988,276.309998,273.619995,273.929993,273.929993,133870000,-0.861353196,-6.762780332
11/8/88,273.950012,275.799988,273.929993,275.149994,275.149994,141660000,0.445369631,5.81907821
11/9/88,275.140015,275.149994,272.149994,273.329987,273.329987,153140000,-0.661459945,8.103910772
11/10/88,273.320007,274.369995,272.980011,273.690002,273.690002,128920000,0.131714417,-15.81559357
11/11/88,273.649994,273.690002,267.920013,267.920013,267.920013,135500000,-2.108220599,5.103940428
11/14/88,267.929993,269.25,266.790009,267.720001,267.720001,142900000,-0.074653624,5.461254613
11/15/88,267.730011,268.75,267.720001,268.339996,268.339996,115170000,0.23158337,-19.40517845
11/16/88,268.410004,268.410004,262.850006,263.820007,263.820007,161710000,-1.684426126,40.40982895
11/17/88,264.609985,265.630005,263.450012,264.600006,264.600006,141280000,0.295655742,-12.63372704
11/18/88,264.600006,266.619995,264.600006,266.470001,266.470001,119320000,0.70672523,-15.54360136
11/21/88,266.350006,266.470001,263.410004,266.220001,266.220001,120430000,-0.093819191,0.930271539
11/22/88,266.190002,267.850006,265.420013,267.209991,267.209991,127000000,0.371869129,5.4554513
11/23/88,267.220001,269.559998,267.209991,269,269,112010000,0.6698885,-11.80314961
11/25/88,268.98999,269,266.470001,267.230011,267.230011,72090000,-0.657988476,-35.63967503
11/28/88,267.220001,268.980011,266.970001,268.640015,268.640015,123480000,0.527636845,71.28589263
11/29/88,268.600006,271.309998,268.130005,270.910004,270.910004,127420000,0.84499288,3.19080013
11/30/88,270.910004,274.359985,270.899994,273.700012,273.700012,157810000,1.029865254,23.85025899
12/1/88,273.679993,273.700012,272.269989,272.48999,272.48999,129380000,-0.442097898,-18.0153349
12/2/88,272.48999,272.48999,270.470001,271.809998,271.809998,124610000,-0.249547515,-3.686814036
12/5/88,274.929993,275.619995,271.809998,274.929993,274.929993,144660000,1.147858807,16.09020143
12/6/88,274.929993,277.890015,274.619995,277.589996,277.589996,158340000,0.967520121,9.456656989
12/7/88,277.589996,279.01001,277.339996,278.130005,278.130005,148360000,0.194534748,-6.30289251
12/8/88,278.130005,278.130005,276.549988,276.589996,276.589996,124150000,-0.553701137,-16.31841467
12/9/88,276.570007,277.820007,276.339996,277.029999,277.029999,133770000,0.159081314,7.748691099
12/12/88,277.029999,278.820007,276.519989,276.519989,276.519989,124160000,-0.184099196,-7.18397249
12/13/88,276.519989,276.519989,274.579987,276.309998,276.309998,132340000,-0.075940622,6.588273196
12/14/88,276.309998,276.309998,274.579987,275.309998,275.309998,132350000,-0.361912347,0.007556294
12/15/88,275.320007,275.619995,274.01001,274.279999,274.279999,136820000,-0.374123355,3.377408387
12/16/88,274.279999,276.290009,274.279999,276.290009,276.290009,196480000,0.732831416,43.60473615
12/19/88,276.290009,279.309998,275.609985,278.910004,278.910004,162250000,0.948277142,-17.42162052
12/20/88,278.910004,280.450012,277.470001,277.470001,277.470001,161090000,-0.516296647,-0.714946071
12/21/88,277.470001,277.829987,276.299988,277.380005,277.380005,147250000,-0.032434497,-8.591470606
12/22/88,277.380005,277.890015,276.859985,276.869995,276.869995,150510000,-0.183866894,2.213921902
12/23/88,276.869995,277.98999,276.869995,277.869995,277.869995,81760000,0.361180344,-45.67802804
12/27/88,277.869995,278.089996,276.73999,276.829987,276.829987,87490000,-0.374278626,7.008317025
12/28/88,276.829987,277.549988,276.170013,277.079987,277.079987,110630000,0.090308136,26.448737
12/29/88,277.079987,279.420013,277.079987,279.399994,279.399994,131290000,0.837305872,18.67486215
12/30/88,279.390015,279.779999,277.720001,277.720001,277.720001,127210000,-0.601285983,-3.107624343
1/3/89,277.720001,277.720001,273.809998,275.309998,275.309998,128500000,-0.867781575,1.014071221
1/4/89,275.309998,279.75,275.309998,279.429993,279.429993,149700000,1.496493055,16.49805447
1/5/89,279.429993,281.51001,279.429993,280.01001,280.01001,174040000,0.20757149,16.25918504
1/6/89,280.01001,282.059998,280.01001,280.670013,280.670013,161330000,0.235706931,-7.302918869
1/9/89,280.670013,281.890015,280.320007,280.980011,280.980011,163180000,0.110449277,1.146717907
1/10/89,280.980011,281.579987,279.440002,280.380005,280.380005,140420000,-0.213540457,-13.94778772
1/11/89,280.380005,282.01001,280.209991,282.01001,282.01001,148950000,0.58135565,6.074633243
1/12/89,282.01001,284.630005,282.01001,283.170013,283.170013,183000000,0.411333981,22.86002014
1/13/89,283.170013,284.119995,282.709991,283.869995,283.869995,132320000,0.24719496,-27.69398907
1/16/89,283.869995,284.880005,283.630005,284.140015,284.140015,117380000,0.095121008,-11.29081016
1/17/89,284.140015,284.140015,283.059998,283.549988,283.549988,143930000,-0.20765361,22.61884478
1/18/89,283.549988,286.869995,282.649994,286.529999,286.529999,187450000,1.050964954,30.23692073
1/19/89,286.529999,287.899994,286.140015,286.910004,286.910004,192030000,0.132623111,2.443318218
1/20/89,286.899994,287.040009,285.75,286.630005,286.630005,166120000,-0.097591229,-13.49268343
1/23/89,287.850006,287.980011,284.5,284.5,284.5,141640000,-0.743120037,-14.73633518
1/24/89,284.5,288.48999,284.5,288.48999,288.48999,189620000,1.402456942,33.87461169
1/25/89,288.48999,289.149994,287.970001,289.140015,289.140015,183610000,0.225319776,-3.169496889
1/26/89,289.140015,292.619995,288.130005,291.690002,291.690002,212250000,0.881921169,15.59827896
1/27/89,291.690002,296.079987,291.690002,293.820007,293.820007,254870000,0.730229005,20.08009423
1/30/89,293.820007,295.130005,293.540009,294.98999,294.98999,167830000,0.398197186,-34.15074352
1/31/89,294.98999,297.51001,293.570007,297.470001,297.470001,194050000,0.840710222,15.6229518
2/1/89,297.470001,298.329987,296.220001,297.089996,297.089996,215640000,-0.127745655,11.12599845
2/2/89,297.089996,297.920013,295.809998,296.839996,296.839996,183430000,-0.084149585,-14.93693192
2/3/89,296.839996,297.660004,296.149994,296.970001,296.970001,172980000,0.043796322,-5.696996129
2/6/89,296.970001,296.98999,294.959991,296.040009,296.040009,150980000,-0.313160251,-12.71823332
2/7/89,296.040009,300.339996,295.779999,299.630005,299.630005,217260000,1.212672575,43.89985429
2/8/89,299.619995,300.570007,298.410004,298.649994,298.649994,189420000,-0.327073719,-12.81413974
2/9/89,298.649994,298.790009,295.160004,296.059998,296.059998,224220000,-0.867234573,18.37187203
2/10/89,296.059998,296.059998,291.959991,292.019989,292.019989,173560000,-1.364591308,-22.59388101
2/13/89,292.019989,293.070007,290.880005,292.540009,292.540009,143520000,0.178076851,-17.30813552
2/14/89,292.540009,294.369995,291.410004,291.809998,291.809998,150610000,-0.249542277,4.940078038
2/15/89,291.809998,294.420013,291.48999,294.23999,294.23999,154220000,0.832730892,2.396919195
2/16/89,294.23999,295.149994,294.220001,294.809998,294.809998,177450000,0.193722138,15.06289716
2/17/89,294.809998,297.119995,294.690002,296.76001,296.76001,159520000,0.661447038,-10.10425472
2/21/89,296.76001,297.040009,295.160004,295.980011,295.980011,141950000,-0.262838312,-11.01429288
2/22/89,295.980011,295.980011,290.76001,290.910004,290.910004,163140000,-1.712955879,14.92779148
2/23/89,290.910004,292.049988,289.829987,292.049988,292.049988,150370000,0.39186827,-7.827632708
2/24/89,292.049988,292.049988,287.130005,287.130005,287.130005,160680000,-1.684637289,6.856420829
2/27/89,287.130005,288.119995,286.26001,287.820007,287.820007,139900000,0.24030996,-12.93253672
2/28/89,287.820007,289.420013,287.630005,288.859985,288.859985,147430000,0.361329294,5.382416011
3/1/89,288.859985,290.279999,286.459991,287.109985,287.109985,177210000,-0.605829845,20.19941667
3/2/89,287.109985,290.320007,287.109985,289.950012,289.950012,161980000,0.98917737,-8.594323119
3/3/89,289.940002,291.179993,289.440002,291.179993,291.179993,151790000,0.4242045,-6.290900111
3/6/89,291.200012,294.809998,291.179993,294.809998,294.809998,168880000,1.246653303,11.25897622
3/7/89,294.809998,295.160004,293.5,293.869995,293.869995,172500000,-0.318850448,2.14353387
3/8/89,293.869995,295.619995,293.51001,294.079987,294.079987,167620000,0.071457448,-2.828985507
3/9/89,294.079987,294.690002,293.850006,293.929993,293.929993,143160000,-0.051004491,-14.59253072
3/10/89,293.929993,293.929993,291.600006,292.880005,292.880005,146830000,-0.357223837,2.563565242
3/13/89,292.880005,296.179993,292.880005,295.320007,295.320007,140460000,0.833106377,-4.338350473
3/14/89,295.320007,296.290009,294.630005,295.140015,295.140015,139970000,-0.060948123,-0.348853766
3/15/89,295.140015,296.779999,295.140015,296.670013,296.670013,167070000,0.518397344,19.36129171
3/16/89,296.670013,299.98999,296.660004,299.440002,299.440002,196040000,0.933693625,17.34003711
3/17/89,299.440002,299.440002,291.079987,292.690002,292.690002,242900000,-2.25420784,23.90328504
3/20/89,292.690002,292.690002,288.559998,289.920013,289.920013,151260000,-0.946390031,-37.72745986
3/21/89,289.920013,292.380005,289.920013,291.329987,291.329987,142010000,0.48633207,-6.115298162
3/22/89,291.329987,291.459991,289.899994,290.48999,290.48999,146570000,-0.288331802,3.211041476
3/23/89,290.48999,291.51001,288.559998,288.980011,288.980011,153750000,-0.519804142,4.898683223
3/27/89,288.980011,290.570007,288.070007,290.570007,290.570007,112960000,0.550209682,-26.5300813
3/28/89,290.570007,292.320007,290.570007,291.589996,291.589996,146420000,0.35103038,29.62110482
3/29/89,291.589996,292.75,291.420013,292.350006,292.350006,144240000,0.260643373,-1.488867641
3/30/89,292.350006,293.799988,291.5,292.519989,292.519989,159950000,0.058143662,10.89156961
3/31/89,292.519989,294.959991,292.519989,294.869995,294.869995,170960000,0.803365954,6.883401063
4/3/89,294.869995,297.040009,294.619995,296.390015,296.390015,164660000,0.51548819,-3.685072532
4/4/89,296.399994,296.399994,294.720001,295.309998,295.309998,160680000,-0.364390481,-2.417101907
4/5/89,295.309998,296.429993,295.279999,296.23999,296.23999,165880000,0.314920594,3.236245955
4/6/89,296.220001,296.23999,294.519989,295.290009,295.290009,146530000,-0.320679527,-11.66505908
4/7/89,295.290009,297.619995,294.350006,297.160004,297.160004,156950000,0.63327405,7.111171774
4/10/89,297.160004,297.940002,296.850006,297.109985,297.109985,123990000,-0.016832346,-21.00031857
4/11/89,297.109985,298.869995,297.109985,298.48999,298.48999,146830000,0.464476143,18.42084039
4/12/89,298.48999,299.809998,298.48999,298.98999,298.98999,165200000,0.167509805,12.51106722
4/13/89,298.98999,299,296.269989,296.399994,296.399994,141590000,-0.866248398,-14.29176755
4/14/89,296.399994,301.380005,296.399994,301.359985,301.359985,169780000,1.673411302,19.90959814
4/17/89,301.359985,302.01001,300.709991,301.720001,301.720001,128540000,0.11946377,-24.29025798
4/18/89,301.720001,306.25,301.720001,306.019989,306.019989,208650000,1.42515842,62.32301229
4/19/89,306.019989,307.679993,305.359985,307.149994,307.149994,191510000,0.369258558,-8.214713635
4/20/89,307.149994,307.959991,304.529999,306.190002,306.190002,175970000,-0.312548272,-8.114458775
4/21/89,306.190002,309.609985,306.190002,309.609985,309.609985,187310000,1.116947966,6.444280275
4/24/89,309.609985,309.609985,307.829987,308.690002,308.690002,142100000,-0.297142549,-24.13645828
4/25/89,308.690002,309.649994,306.73999,306.75,306.75,165430000,-0.628462855,16.41801548
4/26/89,306.779999,307.299988,306.070007,306.929993,306.929993,146090000,0.058677425,-11.69074533
4/27/89,306.929993,310.450012,306.929993,309.579987,309.579987,191170000,0.863387111,30.85769046
4/28/89,309.579987,309.649994,308.480011,309.640015,309.640015,158390000,0.019390142,-17.1470419
5/1/89,309.640015,309.640015,307.399994,309.119995,309.119995,138050000,-0.16794341,-12.84171981
5/2/89,309.130005,310.450012,308.119995,308.119995,308.119995,172560000,-0.32349897,24.99818906
5/3/89,308.119995,308.519989,307.109985,308.160004,308.160004,171690000,0.012984876,-0.504172462
5/4/89,308.160004,308.399994,307.320007,307.769989,307.769989,153130000,-0.126562498,-10.81018114
5/5/89,307.769989,310.690002,306.980011,307.609985,307.609985,180810000,-0.051988175,18.07614445
5/8/89,307.609985,307.609985,304.73999,306,306,135130000,-0.523385156,-25.26408938
5/9/89,306,306.98999,304.059998,305.190002,305.190002,150090000,-0.264705229,11.07082069
5/10/89,305.190002,306.25,304.850006,305.799988,305.799988,146000000,0.199870899,-2.725031648
5/11/89,305.799988,307.339996,305.799988,306.950012,306.950012,151620000,0.376070649,3.849315068
5/12/89,306.950012,313.839996,306.950012,313.839996,313.839996,221490000,2.244659955,46.08231104
5/15/89,313.839996,316.160004,313.839996,316.160004,316.160004,179350000,0.739232739,-19.02568965
5/16/89,316.160004,316.160004,314.98999,315.279999,315.279999,173100000,-0.278341659,-3.484806245
5/17/89,315.279999,317.940002,315.109985,317.480011,317.480011,191210000,0.697796247,10.4621606
5/18/89,317.480011,318.519989,316.540009,317.970001,317.970001,177480000,0.154337276,-7.180586789
5/19/89,317.970001,321.380005,317.970001,321.23999,321.23999,242410000,1.028395443,36.58440388
5/22/89,321.23999,323.059998,320.450012,321.980011,321.980011,185010000,0.23036391,-23.67889113
5/23/89,321.980011,321.980011,318.200012,318.320007,318.320007,187690000,-1.13671777,1.448570348
5/24/89,318.320007,319.140015,317.579987,319.140015,319.140015,178600000,0.25760492,-4.843092333
5/25/89,319.140015,319.600006,318.420013,319.170013,319.170013,154470000,0.009399636,-13.5106383
5/26/89,319.170013,321.589996,319.140015,321.589996,321.589996,143120000,0.758211267,-7.347705056
5/30/89,321.589996,322.529999,317.829987,319.049988,319.049988,151780000,-0.789828052,6.050866406
5/31/89,319.049988,321.299988,318.679993,320.519989,320.519989,162530000,0.460743161,7.082619581
6/1/89,320.51001,322.570007,320.01001,321.970001,321.970001,223160000,0.452393626,37.30388236
6/2/89,321.970001,325.630005,321.970001,325.519989,325.519989,229140000,1.102583467,2.679691701
6/5/89,325.519989,325.929993,322.019989,322.029999,322.029999,163420000,-1.072127709,-28.68115563
6/6/89,322.029999,324.480011,321.269989,324.23999,324.23999,187570000,0.686268673,14.77787297
6/7/89,324.23999,327.390015,324.23999,326.950012,326.950012,213710000,0.835807452,13.93613051
6/8/89,326.950012,327.369995,325.920013,326.75,326.75,212310000,-0.061175101,-0.655093351
6/9/89,326.75,327.320007,325.160004,326.690002,326.690002,173240000,-0.01836205,-18.40233621
6/12/89,326.690002,326.690002,323.730011,326.23999,326.23999,151460000,-0.137748935,-12.57215424
6/13/89,326.23999,326.23999,322.959991,323.910004,323.910004,164870000,-0.714193867,8.853822791
6/14/89,323.910004,324.890015,322.799988,323.829987,323.829987,170540000,-0.024703467,3.439073209
6/15/89,323.829987,323.829987,319.209991,320.079987,320.079987,179480000,-1.158015054,5.242171924
6/16/89,319.959991,321.359985,318.690002,321.350006,321.350006,244510000,0.396781758,36.2324493
6/19/89,321.350006,321.890015,320.399994,321.890015,321.890015,130720000,0.168043874,-46.53797391
6/20/89,321.890015,322.779999,321.029999,321.25,321.25,167650000,-0.198830337,28.25122399
6/21/89,321.25,321.869995,319.25,320.480011,320.480011,168830000,-0.239685292,0.703847301
6/22/89,320.480011,322.339996,320.200012,322.320007,322.320007,176510000,0.574137524,4.54895457
6/23/89,322.320007,328,322.320007,328,328,198720000,1.762221667,12.5828565
6/26/89,328,328.149994,326.309998,326.600006,326.600006,143600000,-0.426827439,-27.73752013
6/27/89,326.600006,329.190002,326.589996,328.440002,328.440002,171090000,0.563379047,19.14345404
6/28/89,328.440002,328.440002,324.299988,325.809998,325.809998,158470000,-0.800756298,-7.37623473
6/29/89,325.809998,325.809998,319.540009,319.679993,319.679993,167100000,-1.881466204,5.445825708
6/30/89,319.670013,319.970001,314.380005,317.980011,317.980011,170490000,-0.531776163,2.028725314
7/3/89,317.980011,319.269989,317.269989,319.230011,319.230011,68870000,0.393106471,-59.6046689
7/5/89,319.230011,321.220001,317.26001,320.640015,320.640015,127710000,0.441689049,85.43632932
7/6/89,320.640015,321.549988,320.450012,321.549988,321.549988,140450000,0.283798951,9.975726255
7/7/89,321.549988,325.869995,321.079987,324.910004,324.910004,166430000,1.044943594,18.49768601
7/10/89,324.929993,327.070007,324.910004,327.070007,327.070007,131870000,0.664800398,-20.76548699
7/11/89,327.070007,330.420013,327.070007,328.779999,328.779999,171590000,0.522821403,30.12057329
7/12/89,328.779999,330.390015,327.920013,329.809998,329.809998,160550000,0.313279093,-6.433941372
7/13/89,329.809998,330.369995,329.079987,329.950012,329.950012,153820000,0.042452928,-4.191840548
7/14/89,329.959991,331.890015,327.130005,331.839996,331.839996,183480000,0.572809193,19.28227799
7/17/89,331.779999,333.019989,331.019989,332.440002,332.440002,131960000,0.180811839,-28.0793547
7/18/89,332.420013,332.440002,330.75,331.350006,331.350006,152350000,-0.32787751,15.45165202
7/19/89,331.369995,335.730011,331.350006,335.730011,335.730011,215740000,1.321866582,41.60813915
7/20/89,335.73999,337.399994,333.220001,333.51001,333.51001,204590000,-0.66124592,-5.168258088
7/21/89,333.5,335.910004,332.459991,335.899994,335.899994,174880000,0.716615372,-14.52172638
7/24/89,335.899994,335.899994,333.440002,333.670013,333.670013,136260000,-0.663882417,-22.08371455
7/25/89,333.670013,336.290009,332.600006,333.880005,333.880005,179270000,0.062934034,31.56465581
7/26/89,333.880005,338.049988,333.190002,338.049988,338.049988,188270000,1.248946609,5.02036035
7/27/89,338.049988,342,338.049988,341.98999,341.98999,213680000,1.165508694,13.49657407
7/28/89,341.940002,342.959991,341.299988,342.149994,342.149994,180610000,0.046786165,-15.47641333
7/31/89,342.130005,346.079987,342.019989,346.079987,346.079987,166650000,1.148617001,-7.729361608
8/1/89,346.079987,347.98999,342.929993,343.75,343.75,225280000,-0.673251008,35.18151815
8/2/89,343.75,344.339996,342.470001,344.339996,344.339996,181760000,0.1716352,-19.31818182
8/3/89,344.339996,345.220001,343.809998,344.73999,344.73999,168690000,0.116162515,-7.190801056
8/4/89,344.73999,345.420013,342.600006,343.920013,343.920013,169750000,-0.237853752,0.628371569
8/7/89,343.920013,349.420013,343.910004,349.410004,349.410004,197580000,1.596298788,16.39469809
8/8/89,349.410004,349.839996,348.279999,349.350006,349.350006,200340000,-0.017171231,1.39690252
8/9/89,349.299988,351,346.859985,346.940002,346.940002,209900000,-0.689853717,4.771887791
8/10/89,346.940002,349.779999,345.309998,348.25,348.25,198660000,0.377586324,-5.354930919
8/11/89,348.279999,351.179993,344.01001,344.73999,344.73999,197550000,-1.007899497,-0.558743582
8/14/89,344.709991,345.440002,341.959991,343.059998,343.059998,142010000,-0.487321474,-28.11440142
8/15/89,343.059998,345.029999,343.049988,344.709991,344.709991,148770000,0.480963391,4.760228153
8/16/89,344.709991,346.369995,344.709991,345.660004,345.660004,150060000,0.275597756,0.867110304
8/17/89,345.660004,346.390015,342.970001,344.450012,344.450012,157560000,-0.350052649,4.9980008
8/18/89,344.450012,346.029999,343.890015,346.029999,346.029999,145810000,0.458698489,-7.457476517
8/21/89,346.029999,346.25,340.549988,340.670013,340.670013,136800000,-1.5489946,-6.179274398
8/22/89,340.670013,341.25,339,341.190002,341.190002,141930000,0.15263715,3.75
8/23/89,341.190002,344.799988,341.190002,344.700012,344.700012,159640000,1.028755233,12.4779821
8/24/89,344.700012,351.519989,344.700012,351.519989,351.519989,225520000,1.978525316,41.26785267
8/25/89,351.519989,352.730011,350.089996,350.519989,350.519989,165930000,-0.284478844,-26.42337708
8/28/89,350.519989,352.089996,349.079987,352.089996,352.089996,131180000,0.447907979,-20.94256614
8/29/89,352.089996,352.119995,348.859985,349.839996,349.839996,175210000,-0.639041162,33.56456777
8/30/89,349.839996,352.269989,348.660004,350.649994,350.649994,174350000,0.231533847,-0.490839564
8/31/89,350.649994,351.450012,350.209991,351.450012,351.450012,144820000,0.228152863,-16.9371953
9/1/89,351.450012,353.899994,350.880005,353.730011,353.730011,133300000,0.648740624,-7.954702389
9/5/89,353.730011,354.130005,351.820007,352.559998,352.559998,145180000,-0.330764415,8.912228057
9/6/89,352.559998,352.559998,347.980011,349.23999,349.23999,161800000,-0.94168596,11.44785783
9/7/89,349.23999,350.309998,348.149994,348.350006,348.350006,160160000,-0.254834505,-1.013597033
9/8/89,348.350006,349.179993,345.73999,348.76001,348.76001,154090000,0.117698864,-3.78996004
9/11/89,348.76001,348.76001,345.910004,347.660004,347.660004,126020000,-0.315404854,-18.21662665
9/12/89,347.660004,349.459991,347.5,348.700012,348.700012,142140000,0.299145138,12.79162038
9/13/89,348.700012,350.100006,345.459991,345.459991,345.459991,175330000,-0.929171462,23.35021809
9/14/89,345.459991,345.609985,342.549988,343.160004,343.160004,149250000,-0.665775216,-14.87480751
9/15/89,343.160004,345.059998,341.369995,345.059998,345.059998,234860000,0.55367583,57.360134
9/18/89,345.059998,346.839996,344.600006,346.730011,346.730011,136940000,0.483977572,-41.69292344
9/19/89,346.730011,348.170013,346.440002,346.549988,346.549988,141610000,-0.051920224,3.410252665
9/20/89,346.549988,347.269989,346.179993,346.470001,346.470001,136640000,-0.023080942,-3.50963915
9/21/89,346.470001,348.459991,344.959991,345.700012,345.700012,146930000,-0.222238288,7.530737705
9/22/89,345.700012,347.570007,345.690002,347.049988,347.049988,133350000,0.390505049,-9.242496427
9/25/89,347.049988,347.049988,343.700012,344.230011,344.230011,121130000,-0.812556432,-9.163854518
9/26/89,344.230011,347.019989,344.130005,344.329987,344.329987,158350000,0.029043371,30.72731776
9/27/89,344.329987,345.470001,342.850006,345.100006,345.100006,158400000,0.223628214,0.031575624
9/28/89,345.100006,348.609985,345.100006,348.600006,348.600006,164240000,1.014198765,3.686868687
9/29/89,348.600006,350.309998,348.119995,349.149994,349.149994,155300000,0.157770508,-5.443253775
10/2/89,349.149994,350.98999,348.350006,350.869995,350.869995,127410000,0.492625241,-17.95878944
10/3/89,350.869995,354.730011,350.850006,354.709991,354.709991,182550000,1.094421311,43.27760772
10/4/89,354.709991,357.48999,354.709991,356.940002,356.940002,194590000,0.628685703,6.5954533
10/5/89,356.940002,357.630005,356.279999,356.970001,356.970001,177890000,0.008404494,-8.582147078
10/6/89,356.970001,359.049988,356.970001,358.779999,358.779999,172520000,0.507044848,-3.018719433
10/9/89,358.76001,359.859985,358.059998,359.799988,359.799988,86810000,0.284293718,-49.68119638
10/10/89,359.799988,360.440002,358.109985,359.130005,359.130005,147560000,-0.186209845,69.980417
10/11/89,359.130005,359.130005,356.079987,356.98999,356.98999,164070000,-0.595888667,11.18866902
10/12/89,356.98999,356.98999,354.910004,355.390015,355.390015,160120000,-0.448184836,-2.40750899
10/13/89,355.390015,355.529999,332.809998,333.649994,333.649994,251170000,-6.117228983,56.8636023
10/16/89,333.649994,342.869995,327.119995,342.850006,342.850006,416290000,2.757384135,65.74033523
